Soil Moisture,Temperature,Fertilizer Use,Rainfall,pH Level,CO2 Emissions,N2O Emissions,Crop Type_Rice,Crop Type_Soybean,Crop Type_Wheat,Soil Type_Loam,Soil Type_Sand
17.365152213948516,13.76842482577921,128.37215575260396,108.59028953124398,7.283784415864192,577.0259094207711,496.1572426534428,1,0,0,1,0
10.39207953859584,25.513979885474967,82.29697522730844,5.793205666016599,5.812909125519398,914.0918660793928,422.2765259791273,0,0,0,0,0
41.54608951145817,20.49673977175767,69.10150940249638,139.42642055800724,7.366495589782306,682.3970414648326,456.3234295989618,1,0,0,0,1
32.38367127052092,25.332083671047467,44.440082615216966,197.99513013766742,7.526977497180962,676.4622913564607,69.8550798675573,0,0,0,0,0
16.713742545113774,29.041872634854588,154.10650940762912,153.53879293875323,5.053166473594855,203.040205035384,150.87171634795428,1,0,0,0,0
57.896706052838525,23.64257540082371,139.10951688310587,259.58469062508436,6.812585518713353,861.1411665777489,351.0133585532515,0,1,0,1,0
36.482986197280994,25.6907588725447,72.14579689921723,148.21502606409678,7.731037213261525,865.0453541185854,252.62737757472308,0,0,0,1,0
22.09466470564446,33.38125785985832,64.22322685983659,138.71401821483525,4.701395618079069,614.0070379965981,145.7985997711424,1,0,0,0,0
35.03017855773538,17.476607740221077,0.24857572973580044,92.90315404083707,6.531465690042585,426.61820600273137,347.7062137682659,0,0,1,0,0
43.98101663675539,18.97909846584883,12.710426009094489,251.28411119252954,7.859339540960672,824.2734646665773,389.8313238018279,0,0,1,0,1
13.811960898678224,27.942584042733422,124.65110497852696,271.07960133611135,8.311050834257337,464.99568287687674,142.7104792886122,0,0,1,1,0
23.7351907523946,25.282637926384666,102.92146204709233,293.37562089214464,7.123940515815638,822.6146366911571,42.913353629806025,0,0,0,1,0
50.34827454419968,14.46332261349287,86.96064089700451,294.362698828188,5.811221938703488,484.91574715997433,287.1818785913399,1,0,0,1,0
32.98324352013306,19.403682750262256,165.5004481603317,294.12708782518837,6.919375982372552,579.7939486402113,198.25934136182872,0,0,1,0,1
37.328857101614744,21.695950328117874,100.77964088056932,213.58767432711835,4.609453356950258,748.0220353927209,438.8911418351932,0,0,0,0,1
31.640800110473464,20.48474594920973,76.89871628146399,168.79587063907604,6.3234467897031195,264.9935859246434,22.50534731320225,1,0,0,1,0
12.194997132150256,14.456870208051019,32.25126950499699,51.703339144999305,7.409309565141983,246.84522763789695,318.95467139637935,0,0,1,1,0
18.2874889910078,33.110752294606556,164.13760164292384,230.11895371291823,4.644828425535297,667.8412859851909,23.740934441232042,0,0,1,0,0
32.27708193709454,29.057969042349395,115.24965002423755,220.46404400923336,6.912933866582901,953.9132794088786,56.62757947141767,0,0,0,0,0
20.45927327039639,22.033895802696307,18.491993184551458,252.720647310785,6.853288199332187,446.03396524071314,184.36296741889595,1,0,0,0,1
12.498951432983937,27.001525707670915,129.77967959941518,138.7353226486943,5.258689515095206,898.2023388855779,114.31099630768976,0,0,0,1,0
52.182483202591186,32.43206680338805,85.014149097682,267.72643746911075,6.77689092079231,518.1871071770481,80.89318448215138,0,0,1,0,0
59.05962645820579,13.40435355903928,162.27724471759916,215.6023034742345,6.137801018032422,973.93122673762,396.56205183649723,0,0,0,0,0
49.65714369983697,16.259326267674442,183.78291939919924,51.337601324641604,6.415316077886866,792.0474654495844,116.12558060483519,0,0,0,1,0
52.68924608523335,23.567531181416125,120.0931626352492,62.07105507890913,5.801625978782592,859.5575334077067,182.33552843686834,0,0,1,1,0
22.09885651585227,29.975259283808967,146.3225638626733,244.27965631059453,7.741378510312739,679.6040275276786,453.94283896607504,0,0,1,0,0
58.031348775659986,10.906372386038184,11.318169520433141,127.70802256814083,5.962610733090132,868.4925756669322,392.76217835891526,1,0,0,1,0
19.84628522267142,34.60045375490901,112.05109100023145,74.70388399318463,7.663240162334935,592.7982783333989,262.01777290604116,1,0,0,1,0
57.571490518091615,21.37266507205993,151.06799567109482,126.7729502106538,4.806292210594449,567.3367655481328,46.94765900798359,0,0,1,0,1
59.74096469829755,18.980778515543076,99.35242989562074,48.413320105233204,5.614315251607815,873.7114711523653,472.7272467678072,0,0,1,0,0
45.586140287302435,17.3181109459943,118.71001790086744,267.5210038678625,6.110680086187797,15.066170782723542,354.5545010954668,0,1,0,0,0
59.0571865895911,14.358917691271792,179.78963711620887,21.461824642559613,6.118318459003033,478.77890305404657,17.55452563395743,0,1,0,0,1
38.47698897835518,29.789347723250696,39.619914406239886,105.9724545680512,6.265178716044112,870.0739141970101,474.4061399031488,1,0,0,0,1
22.977089158804517,33.885354118652415,19.64930151038238,167.0786277917965,7.109558433588261,196.14952770232063,35.86509070619015,0,0,0,0,0
31.849794283281042,20.341118871134952,138.1287226279002,262.0936877535364,6.796218781963268,958.0093214805603,301.49760018066473,0,0,1,0,0
39.678046768939296,33.81051736883641,164.5697811044888,234.46466668197775,6.584190633855972,740.6017489584514,196.9466418090838,0,0,1,1,0
13.654078101350748,30.594940385875855,170.0980377165127,6.727075214047629,7.850689539319935,762.4224831028694,490.4443751522834,0,0,0,1,0
41.1171632308623,22.02627818690796,128.32889941824405,247.57444281880245,5.28466759572866,665.4761808140828,461.5335077687427,1,0,0,0,0
59.058891838114725,26.850654478153317,166.64268363416068,191.43601976407248,7.940955266026265,447.4744082629776,299.4095548094311,0,1,0,1,0
19.50538248918638,20.874604479261574,140.13284114465804,40.00451949533763,7.745720352805423,460.95642379983383,350.60634157950165,1,0,0,1,0
49.62975581441916,23.968085205313812,17.47538318135815,185.24326781505098,5.282778131874208,839.1081204074897,410.81664930944754,0,0,0,1,0
55.39493968898097,11.451158425462594,152.40870157699763,245.3682652162581,6.9962533064613055,139.1393434292627,410.15686291494694,0,0,1,0,1
57.18507964101104,27.406586882513327,35.87193791006593,180.63356120512816,5.393110421657388,522.0674511643983,299.5652256329979,0,1,0,0,0
58.00678022027236,11.320616112103417,47.321868518194556,299.7440236907616,8.271282570539508,309.9470586750704,125.83197895375208,0,0,0,0,0
36.072981936073596,30.427123672991236,78.93012539973296,152.10102649008925,6.471798488065078,984.3164085848927,156.35457177993095,0,0,1,0,0
58.865395399575185,30.623673236513937,62.91341326526738,201.93932399372966,5.314889565071696,3.6929871012066906,332.8243385728512,1,0,0,1,0
47.86551035672194,15.926932188905365,64.3303476605824,21.112053894861326,7.044439102735209,63.674340243264794,343.92475992790236,0,1,0,1,0
18.083571811848095,18.091569525895007,33.851904840809155,243.9594518061295,7.328835921991443,967.3878667599085,185.73324375915834,0,0,1,0,1
33.845005323398496,22.032759463957333,58.77420942190887,187.23090711923976,6.919878598920164,543.791746685792,443.88219959100917,0,0,1,0,1
45.9165587686002,24.91657267331204,3.9325179951763545,168.3728412062763,5.466747847063422,138.53511401569685,200.03228911043593,0,0,1,0,0
22.367015790954166,17.183841543549917,94.5821893376652,212.6426132928959,7.440857779185761,448.6402908274818,349.24980990410313,0,0,1,0,1
42.03075917744437,24.812160115798125,153.71819175396135,168.1529285463566,8.218251033071098,322.6575429188878,104.69830926982581,0,0,1,0,1
43.33002395233096,17.444676830732472,172.44947384496794,229.93542454593856,8.30853929155808,911.2081489038877,176.54111543364266,1,0,0,1,0
18.134987190428294,11.387268026776518,164.0857117918877,175.05467804174367,7.217918727131618,687.5793126323067,273.0360381293763,0,0,0,0,0
38.25426562263782,10.063188745797724,83.29154379902263,156.0161498443616,7.860981061028159,130.5188574650755,18.81718794226128,0,1,0,0,0
48.581345548930386,12.528776447960714,146.08529623277124,40.50584541650613,8.414527241867347,536.4456180285439,20.953951992995602,1,0,0,0,1
34.9447832267971,29.806267504100454,57.578154819042496,141.54922926397523,4.673523212908393,134.46017235515507,134.9130766705392,0,1,0,1,0
10.605155838805372,34.035782809583424,11.112494543523589,161.47039852072876,6.407962290727628,665.2306365047368,413.8850532203235,0,0,1,0,1
10.451923453964609,20.67415498203048,135.1943050782533,187.372139531934,5.66563225214329,727.2272850684109,108.25063410860136,0,0,0,0,1
27.851467198500607,22.81709883624857,129.7592329472812,136.76764900090063,6.3991486927074614,562.1600717286162,442.93994874823824,0,0,1,0,0
56.3097034215891,13.671204226835654,160.32587909257512,43.99303234373279,8.167671192781425,965.9558101159787,358.0307264721172,1,0,0,1,0
21.43383898018044,23.775783817003926,123.22124134057597,45.108786284702,8.433544628622377,944.3344509903397,344.4606283901864,1,0,0,0,1
41.718184443584356,13.616372550174422,31.37832499478328,216.2963248574233,8.11969756173431,205.91561991494467,337.0592047047914,0,1,0,0,1
21.10379353466603,25.280358279970752,170.63247841003962,198.4341746626447,5.28846976808098,0.32938550579053594,488.155136299713,0,0,1,1,0
26.08349948297743,33.33146668952135,125.45055760374015,77.84979644749167,7.7114571717742875,662.7488177467113,316.84138229236083,0,0,1,0,1
52.4021044800742,14.892463482575991,161.5219398070008,133.75727837325522,7.770626490272051,475.64155729627987,324.63811434792746,0,0,0,0,0
46.443072113497344,29.11409295142755,154.82142407520817,92.08730475225107,6.817516801391363,334.658524223597,226.6996060735185,0,0,0,0,1
14.769963865660532,10.587560570458102,59.57289744501768,54.30685698373077,7.359568224007591,916.8897562438991,436.1534234018931,0,0,1,0,0
31.43510104932168,19.387431033040524,14.910594970410473,97.84907347449533,8.121429472451243,978.5077669834835,28.702066989124532,0,1,0,0,0
11.458488182263224,12.768712695762726,35.300881817916974,78.8067202578668,8.476657046357449,930.5772691468253,172.15218806373588,0,0,0,0,0
34.04450733015045,18.811886039892485,18.57246686265015,24.728286022773528,4.660278575203513,500.195258050751,143.331380388917,0,0,1,0,0
43.121700585053404,14.338422990972088,48.68248641602728,151.34597180169806,5.528651737847743,703.3566627405918,198.97908293722915,0,0,1,0,0
15.925131179907577,19.332624753072185,91.90645460519859,135.2652159000261,8.238304310954323,171.57361255489334,239.95526424603096,0,0,1,0,0
24.444246945458282,20.438070152688258,181.36212099625658,214.3824990085197,5.816597259972977,950.8565916598374,478.0439309094133,1,0,0,0,1
29.891831275107847,17.51477806952296,174.40375118412692,186.0917005785644,4.9259565558517835,283.6766885193123,462.2429417461995,0,1,0,1,0
55.976551232802485,26.415548736828228,143.7199630191456,103.01345236347768,5.753064218098128,192.73934187728904,305.63280396264065,0,0,1,0,1
59.662750771148204,32.97130128147274,4.822471909565196,148.89126031644315,6.573983127041593,60.1585662906764,9.935914015090807,0,0,1,1,0
12.245564949780793,20.01488435263181,68.2778402641107,160.82493395877285,6.04436501246278,550.371320036757,277.81707464024936,0,0,1,0,1
48.0503961747696,14.808578911875536,136.46968529690395,275.2645822909761,7.653212430514658,948.4637905039759,34.24355567298609,0,0,0,1,0
28.58620332011716,16.768068954899583,25.805779367813674,294.50830268001596,6.94414261750676,135.58825070117942,179.86553707518564,0,0,1,0,1
29.622909311474,31.350020587409226,160.21757000318172,244.66284044853742,6.239618225391716,120.83030227828206,152.23975950909912,1,0,0,0,0
47.71324866735114,24.290993081753697,182.91473599751873,168.63136563898834,8.48904489105281,272.59763222623155,324.04056128060313,1,0,0,1,0
55.921321607270436,21.37527580767393,70.8208893275651,278.43205279026125,8.043755368070132,665.3938929830781,8.939401165499017,0,1,0,0,1
57.54642972512742,13.740918037723167,141.1686123727667,53.433815540998964,7.949026286097624,547.8135063785179,394.3520022626751,0,0,1,0,0
38.85612930191604,21.24318270809455,29.64082653374267,208.9488238923443,6.769013069991035,96.20696028024611,413.2106359387239,0,0,1,0,1
27.85605796502514,16.962300083934664,138.1632898226054,138.14031492873735,7.619701388871307,442.30024148031265,16.174396245376034,0,0,1,1,0
49.377454292938964,33.579078196333725,4.291082457408657,43.42467697289415,5.843541809722852,66.9322863831544,40.90629530527495,1,0,0,0,1
22.550069163115012,32.10175273539328,30.154301362220192,22.562996150400462,5.819402198357201,851.9034785911834,460.3408153978506,0,0,0,0,1
38.20370144167589,12.09756354570495,141.97628932173401,144.22255111659658,8.068212399338128,107.11177922842285,307.9914413865109,0,0,0,0,0
27.92892307624366,22.916337231531074,142.37004457526123,71.69076118979703,6.887333386717607,471.29831178308757,480.1743098368764,0,0,1,0,0
42.83155368539381,15.6264586378668,128.23254116903541,75.15187763094085,5.874347161071338,510.463581618413,228.79908705649743,0,0,0,0,0
22.019945644675346,20.269427238107266,95.47280487684064,96.06506620157464,7.88129164255937,530.1262722627971,95.31738281252022,0,1,0,1,0
19.579647286741288,31.92119995628641,134.981618234389,215.50926567428849,6.27021609346432,609.1549145884159,185.0879878440524,1,0,0,0,0
55.91195433377185,23.18786299721362,154.76015965775764,49.22688046622488,6.099903531981219,701.5824208841358,464.49594780564513,0,0,1,1,0
15.090184147476844,18.355382334268995,193.29633180734876,215.26676569732163,4.604684034666294,4.358006633203626,57.653838062147244,0,0,0,0,0
35.29789538674658,15.197208852624927,177.728206309721,234.81297811039147,7.216010087132381,30.914367390173393,446.1024855143754,0,0,1,0,0
21.042639148150446,30.00812148516223,158.90684051322492,178.34402890385581,6.630569811662523,611.5513959505869,264.87161598476496,0,0,1,0,0
11.946498166283373,25.61295038410868,138.9515033428746,74.26725858571889,5.747316480787996,182.14204363962406,35.02674290468261,1,0,0,0,0
11.800940914571319,21.70163651065578,114.83110908647345,15.459758470258855,5.057205724869805,831.8451141026419,199.87968685640317,1,0,0,1,0
18.761088605291366,15.43710884657445,24.12176467038325,122.38353347998502,5.229662496847972,627.5116489447843,121.6245818902591,0,0,0,1,0
53.338517725300015,18.356159353928284,33.11136841967859,254.23356626970312,5.399448059121048,980.4007286875784,287.64044579354584,1,0,0,1,0
24.123937198851333,33.99608566846297,164.0559121341799,30.561080128678263,7.960814228470527,728.0042903923111,76.22484870340357,0,1,0,0,0
57.52295852876479,23.00224844014586,160.6625824414441,223.44923137165108,6.422544267100825,90.71441239125933,470.6356036851787,0,0,1,0,0
39.08111464945968,20.01748203108132,122.8917851946726,140.36694239586402,7.28198844428278,170.9759425423144,105.63921349025718,1,0,0,0,0
31.830709488438305,23.035551058708098,87.76802654323068,269.64992236133253,6.345273685108788,46.548897257781995,316.4627213969648,0,0,0,1,0
39.00444173347273,29.474712647490218,5.206529964721129,106.85942961227397,6.3949227566149665,741.1758656168012,415.6251120123987,0,0,0,0,1
35.83491926131339,18.50272341257172,65.43538850570879,211.424649679264,7.7885914995247125,126.82328497574547,297.94835620441694,0,0,0,0,1
47.93881268786626,14.467653023315222,84.12793151306357,222.03581293614423,7.584626920961393,663.767493511971,327.78188568262914,0,1,0,0,1
24.12480329864261,24.623402958476195,97.16325723468411,59.622513892860376,5.428552704610945,555.3977442655624,204.6607558993685,1,0,0,1,0
27.65251958001512,26.63010258702668,185.86491971224183,47.444077722850984,7.0028792375554145,633.2976406184916,50.920269044902376,1,0,0,0,1
54.704715126662535,27.81795007396374,21.741879960028566,27.81934416215077,7.22075286063237,508.6698980929099,65.66367919154465,0,1,0,1,0
57.322825657520276,32.04968976915324,103.77338395595407,210.4747029983003,6.1192137816676535,13.028710900172324,351.079814215782,1,0,0,1,0
54.62791137432372,19.279353017227827,73.58445939165594,164.44513640405427,4.773327029408964,253.21807573121268,398.62179174359574,1,0,0,0,0
30.97239969786568,11.883872405722295,198.01962384321033,26.01563176307169,5.985619354956542,884.9818367288179,421.14682441699443,1,0,0,0,0
49.01827515034408,33.95871459077355,172.37280325658105,92.50024527008505,5.933220789114248,929.2685681600968,181.36807138579059,0,1,0,1,0
33.81678666505494,20.875298185936877,87.75717084778418,42.70392581465375,7.262518324220977,97.20978834524475,484.4272356451335,0,1,0,0,1
34.87699260730511,25.58143774182828,199.93912187095208,27.804306925910183,7.738071259651262,952.6286984462449,320.80830623543983,0,0,0,1,0
20.234005452864196,26.657633078207308,102.81264929429928,89.63134938127034,6.084063027734736,670.5260517735093,76.78164412469363,0,1,0,1,0
39.55651516292582,23.66284271753009,33.42355931828014,28.88880360488161,7.082865013702506,922.5575736694808,33.66894361674555,0,1,0,0,1
19.306794887667397,15.131438243406752,111.17493836534291,78.055800383513,7.0713383133053265,401.16393808125406,272.4502666867605,0,0,0,0,0
26.57823495335969,28.878576252903535,45.24115316072932,165.81574995704946,7.092620605932046,101.74504256237759,370.53702183493954,0,1,0,1,0
52.75151008099676,30.09379935760204,127.2625680152504,168.2712620209269,6.717236016696093,302.4532639338972,9.031907687532037,1,0,0,0,0
20.35379046054276,23.824389650435997,187.48803497678512,50.40069025901409,7.016864705359179,689.6815171974494,11.283247816511022,0,0,1,0,0
13.55791425867164,22.21402901462104,157.23971536700566,57.30405577246466,7.970749795632354,795.2214988989143,289.1467497840476,0,0,0,0,0
13.450379630640814,12.848454578199632,54.63273808381104,256.4914703966062,8.187315786557832,50.12228291706033,494.93948292026,0,0,1,1,0
57.03922602515539,12.098791537494595,59.371724993201425,50.08046961807984,4.867197729192151,486.95167008826724,368.76670371551313,0,0,1,0,1
35.346021898091735,18.48912113908822,13.857640618062405,13.722440030403549,4.5470102942262685,64.36670219341912,75.78184047298336,0,0,0,0,1
30.470603590850917,17.77115388793483,57.173567129255474,73.44625505015617,6.575663256701165,863.6133042274214,43.6019310307269,0,0,1,0,0
50.543929050395924,33.84141127408178,18.524959935563444,172.92792055833763,6.151249440018159,476.3388247760757,407.1670755815596,0,0,1,0,0
51.7912963955258,29.590568561085746,99.88974386512857,2.1673394083583597,6.304677760101259,914.8218262530924,404.8886263999889,0,0,0,0,1
26.60955165578023,26.498107381476498,141.6694158996515,295.4961208264133,6.334020801417251,78.57881289668367,228.418583202974,0,0,0,0,0
44.68090287368976,22.941202225440126,150.2362322998317,69.11688315644294,8.080754366121521,330.46998477628443,17.87153295697047,1,0,0,0,1
48.55614079259433,14.184188268166285,11.905846449635815,71.43525851876869,7.046508266949754,676.538433113228,383.12821959039155,0,0,0,0,1
42.73253434329773,34.4614168046071,67.99117964764041,221.58524991205994,6.2693603013009795,293.58608101999516,205.97442932683697,0,1,0,1,0
17.579753740004968,19.37601745600525,57.63435330948674,74.45372604443263,6.319130839331445,841.5585403609813,408.1969406214629,0,0,1,0,0
53.79415417585285,12.67314006118112,20.86006459746692,118.84541272294126,7.878010511593934,986.833698269231,72.05250400043472,0,0,0,0,0
36.954727636800435,22.344972392893652,72.49426218640113,163.17560659417083,5.368224917299944,281.2195993102176,231.6265753198556,1,0,0,1,0
24.123621318500184,31.84995029032708,59.864021827847225,6.5617415561783465,4.5589859701370266,361.07786454376264,263.194224159132,0,0,0,0,1
31.261409271884695,32.18227504443324,126.89984586785535,251.18778784553513,6.412669532993936,967.3455396527073,184.81152588121202,0,0,1,0,0
11.87855451994537,10.274147901411181,176.66053274674258,153.61523354387992,8.341883835667538,358.06110659806166,494.9685472188487,0,0,0,1,0
16.393340061120877,32.157393618784994,90.96834417464316,93.8756936936654,7.757488160864671,555.9865133236717,381.44604991154,0,0,1,0,1
48.277337525793044,16.787105437496464,149.33303455336372,119.93598837313229,6.133580896190171,769.2416662343887,415.0738091058977,0,0,0,1,0
10.000581737768307,10.974309099210577,29.202073422134855,16.747416674302528,5.200396363684277,438.3447543657549,120.53306246165319,1,0,0,1,0
30.82829142411461,31.194756759071858,178.99327572877291,215.3943309738627,6.780540918963355,372.60794912590933,192.33366143629772,0,1,0,1,0
36.12550905427942,31.596668899705207,30.518947643018457,161.85131967426955,8.018818253827622,495.5883460675484,55.38730206600939,1,0,0,1,0
12.731721000048616,24.90577699605875,38.420236119877856,274.1974323963304,7.3690942631825775,779.5198830381839,499.15497819708816,0,0,0,0,1
58.653908148616644,24.36084393240896,21.292760717535298,139.2560519789948,6.660800891914112,312.16227721624404,128.80136651342866,0,0,1,1,0
21.306266562483597,30.328006815535485,61.93590030410729,248.52045950821955,7.439506079412159,350.8074971185079,50.2918041963446,1,0,0,0,1
25.20993598181404,29.657738817756996,110.48208934310522,56.49856329004134,8.358618726824517,189.13930380410494,102.6102847093519,0,1,0,1,0
25.197125612751364,32.2526368360676,197.59882228126534,16.952809604321196,6.710774036211234,701.6175000827764,285.7782328350911,0,1,0,1,0
21.520833105867496,23.818686189917585,158.67360693150877,284.5320371293328,6.721391780545528,899.4504690301148,167.83418622012925,0,0,1,0,0
10.073691104315571,34.191177318320214,76.0871605783964,77.08742615028088,6.414413275346162,185.7399208999585,81.97997562706877,0,0,0,0,0
46.467239704399816,34.90367077333346,115.16921158071409,250.0751174698041,6.7664519095076185,34.5895370637942,234.16063478948783,1,0,0,0,0
58.34227498996427,12.913615249965815,124.66160618784154,77.20011604176132,7.04064891395875,381.27065826725703,335.2339829136134,1,0,0,0,0
21.21467416425225,31.23859398885305,164.54544424946943,46.75250853552988,5.317116707602388,410.15476497902415,332.3881379382108,0,0,1,1,0
43.15235959017112,22.495556443714726,147.2903570839601,219.75926839623386,6.772116774712556,645.8635267811959,7.372757230314553,1,0,0,1,0
47.094816347935755,19.6891584574958,113.85822539422807,233.5218390270139,4.553829371016706,85.59099898817846,377.7058057308428,0,0,1,0,1
52.421268954526234,25.326807747067875,133.83660540793133,253.08382067711966,8.251717387560983,821.4984056997538,120.58098385044042,0,0,1,1,0
31.131459850680457,11.399138931550176,149.18352219257994,259.4606047932788,4.651357182836091,573.9868071366728,461.08699745717723,0,0,0,0,1
25.146545282021464,22.661527969176998,26.628811826680867,144.9393582710333,8.332612360381294,545.9709187588837,69.23965448264174,0,0,1,1,0
26.264756701151555,31.772264250666666,40.091092261075985,120.06506744944633,8.375971069299485,316.3630337149902,199.7231939407279,1,0,0,1,0
45.63106665492564,15.33653790347422,137.71685778150336,225.2906899019985,6.607160919906985,365.2675131337638,156.10531356503816,0,0,1,0,1
50.8389733252818,20.659747369235628,170.08511239752642,170.8158935466108,5.829672719426097,55.427250534246795,245.68336530612655,1,0,0,0,0
19.080698387830132,33.48702219287189,81.85245653995356,289.5852443865662,5.239802866586409,753.7547775628731,156.79126092819484,0,0,1,1,0
28.54705040788826,20.714095945142432,195.9780644942412,112.75080339577175,5.148698781482269,604.7365634255444,385.6190578174868,0,0,0,0,0
55.097009837457506,18.95919080830996,43.214346534674576,12.862659257108,5.451735757879794,976.4285075354048,190.98776305192183,0,0,0,0,1
50.33467598473696,21.013416203084454,83.33985640868778,176.79137181763784,6.404826066915798,353.56177260529967,175.06611601654154,0,0,1,1,0
59.24292013812379,22.98631916293891,75.70460869265064,106.04087969974147,7.471592554084534,666.24371555632,485.6199118114591,0,0,1,0,1
47.712412984104034,25.79978360328672,186.05918814528582,102.80210207841127,6.094918352144585,919.5452971418061,201.7266322942326,0,0,1,1,0
29.659760051396113,30.017320022918277,57.0757035145079,169.3557234894331,7.624048327706994,711.6808890859052,65.01545880962296,0,0,0,0,1
39.53189169973189,21.302555144107856,94.15815560844311,276.53438747359763,6.758344588079249,40.31052469545604,134.0019739578378,0,1,0,0,1
43.050712712366014,30.437023377253507,37.44676792306589,80.0874841640551,4.577107902745476,632.2368025455854,361.7102121464432,0,0,1,0,0
13.922790815856198,23.343016533802015,104.25324771248876,113.87801235824183,5.027165937841982,545.3910142844713,130.92766049664428,0,1,0,0,0
37.224847955193255,18.46201275919944,171.4808338927182,267.37489507128504,6.788998678673208,499.31333829680466,340.24578048498654,0,0,1,0,0
45.46604142363048,26.448770702985353,60.80789237811284,268.56574071193796,5.144662297752152,553.0439676251472,457.4135123721267,1,0,0,1,0
18.36606520005302,27.943056368587285,162.15841443256565,70.37672093808848,6.9332468148947815,460.56582683856726,187.05162550513043,0,0,0,0,1
49.031585871277855,23.95122439073719,182.2623164351252,211.89917616574897,6.281122654920963,691.8322326437229,96.32380713340622,0,1,0,0,0
39.188639025705584,11.415374328368085,14.591577942912725,124.66828296477412,7.26032896228989,14.912902800988558,358.3998532429334,0,1,0,1,0
57.61108928487973,14.247071879020623,151.2849072638502,280.80016599186047,5.665748234407639,188.55971253790315,218.89354815317697,0,0,0,0,0
12.121114910344584,17.132443022255707,51.06868723009816,219.6735934311778,7.78650080020682,365.3856287669277,23.07418515796972,0,1,0,1,0
23.26630687777335,17.065640148787327,35.06553250732583,148.30598260234993,6.055537153337086,452.66727027802557,289.22711948624516,0,0,1,0,1
40.077693964991205,26.835520006171762,120.2244784050072,245.22340464049282,7.6865918955417705,130.4863480022852,290.23542469282313,0,1,0,0,1
24.827995610296533,10.458716541840815,141.12052324573995,299.3635616805974,4.577483185729525,820.1459775572799,340.85305694535424,0,0,1,0,1
45.721208203562114,28.892044426237998,78.95219714704275,134.11299173891325,6.0723363957960075,929.3913714280669,367.632867089481,0,1,0,1,0
47.95026412609655,16.63356187017333,7.834741416438118,112.05372211993472,5.380753727245846,751.215489361119,322.8111513862441,1,0,0,0,1
15.125798203323722,17.75054615540256,181.74090483935862,182.11082964145993,6.274721274701826,928.8180483287219,169.1525350723519,0,1,0,1,0
35.692723210338386,23.197745698598105,146.14938336949902,204.9247410271043,8.287239800511138,743.2213725850381,417.6904524463678,0,1,0,1,0
35.44452777955279,15.398140023473939,54.333361336602934,211.33455722865662,5.135829046330404,441.0560188044161,467.63876344431685,0,0,1,1,0
28.464038510777055,32.111782839388184,99.37277114894798,142.07486989268708,4.851985107731082,393.1329733617922,151.05024246827887,0,0,0,0,1
56.646243128483604,12.134219483164133,5.558557993415603,99.68783456614226,4.733984632912801,166.39938189634785,140.91622007649497,1,0,0,0,1
51.37531599366106,21.109559057526624,67.85655636118837,246.57742415455394,4.993439899295489,86.44704102927125,256.5021971950207,0,0,0,0,1
44.86046909548184,31.23555673637225,104.50704711702366,287.47809252354324,4.747830692778463,219.6182820450555,492.88367262676684,0,0,1,1,0
45.716331786749876,25.396097360530895,103.44472302325003,259.1945559912767,7.238952165260178,532.1357322342294,81.68108478079861,1,0,0,0,1
33.085807190655956,17.308237896065837,41.63697560170823,204.70626796828049,4.969607020393342,134.9471511130188,247.47464175739097,0,1,0,1,0
56.049726054828795,20.51900519441152,155.34947323677815,108.04503513034773,5.289759649627445,951.1635460355795,97.10703033398272,0,0,0,0,1
44.729771362664266,27.667359508562868,59.772431705328685,186.74493773493097,7.08212379679537,218.5024570514542,204.9452567311153,0,0,0,1,0
46.44905308279082,34.33151858409748,116.08200463559453,30.34801905147474,6.284631533440397,833.6313953259303,189.43449053374096,0,0,0,0,0
53.08454518936726,32.328467959485835,54.30444510759496,160.17389183760815,4.718659078324394,818.8189628567579,285.4415841209883,0,1,0,0,1
23.70357946710955,18.56082020955942,85.03357459735403,234.36516012692033,8.382696456904627,141.20383088838318,17.317862974576713,0,0,1,0,1
50.35354519333515,34.95494698219644,41.502925050046045,75.31774404110118,6.899724141225921,710.7428476207258,403.62673249907465,0,1,0,1,0
19.762030147824603,10.087616588276457,126.60155850640766,150.46028068975872,6.955166171757176,824.1138369017904,354.66936171345606,0,1,0,1,0
27.26709761224439,10.690743895210378,85.11687202827014,21.982273924436193,7.910331889255526,884.2873617776825,499.92090270927196,0,0,1,1,0
26.780522713492136,30.596012879279847,3.2234608975528545,251.54909109868044,8.136373703172943,953.9796041816508,127.8709445510271,0,0,1,0,0
58.926273419457026,14.986567170826302,5.6329988033532175,105.06959113187862,4.728361432447086,930.1034644560212,433.89959288870745,0,1,0,0,1
52.82686118739634,11.519231709906022,94.22686369428443,174.66236052808694,4.773385208366603,311.1370575201575,305.17580905854663,0,0,1,1,0
45.058493079512985,15.928701830912555,36.645173381070876,113.56045201486815,7.606203686560917,267.6559466279074,115.49410730604043,0,0,0,0,0
46.35283808076951,20.652503849521505,117.00840962894847,179.28010992967347,7.283338722089897,397.5304162939905,147.8585739112529,1,0,0,0,0
38.103639720128555,28.26415676083512,81.63835635440427,223.25938812261703,5.367249638839107,465.0062681694699,10.199740602367946,0,0,1,1,0
57.35453335542596,25.608388163780138,130.88396710794456,98.04438071418916,5.784908145453198,233.88501692302287,171.77058321031802,1,0,0,0,1
34.81293764411808,15.94053043901051,190.4790348127903,155.77841233379633,6.944163797990175,86.0831960242705,449.70907053585404,0,0,0,1,0
